Source,Title,Content,Section,URL,Date
La Jornada: Deportes,Copa Laver,"El equipo del resto del mundo tomó ventaja de 8-4 en la Copa Laver sobre la selección de Europa. Los triunfos de los estadunidenses Taylor Fritz (en la imagen) y Frances Tiafoe contra el alemán Alexander Zverev y el ruso Daniil Medvedev, respectivamente, fueron fundamentales para que los comandados por John McEnroe tomaran la delantera en la justa que define hoy al campeón que acumule 13 puntos en Berlín.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n3dep?partner=rss,22/09/2024
La Jornada: Deportes,"Cruz Azul, intratable; vence 1-0 a Chivas y afianza superliderato","Hay partidos que marcan la agenda de Cruz Azul. Después del clásico joven con el América, la rivalidad contra el Guadalajara tiene un valor especial. Con ese peso de un escenario importante, La Máquina volvió a cantar victoria en el estadio Ciudad de los Deportes (1-0) para mantenerse como único líder en la Liga Mx y seguir en carrera por el campeonato.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a27n2dep?partner=rss,22/09/2024
La Jornada: Deportes,Gobierno de la CDMX premia a más de un millar de atletas locales,Más de un millar de atletas capitalinos fueron premiados ayer por su participación en los Juegos Nacionales Conade.,Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a11n1dep?partner=rss,22/09/2024
La Jornada: Deportes,Leyendas del pancracio regresan a la Coliseo en el Día nacional del luchador,"Un hombre, en otras ocasiones una mujer, con una máscara sube al ring de la arena Coliseo, la afición lo ovaciona, no importa si es rudo o técnico, todos saben que está en ese cuadrilátero para arriesgar la vida en medio de uno de los espectáculos más vistosos, folclóricos y polémicos del deporte: la lucha libre. Místico, Octagón y Atlantis, leyendas de esta disciplina, fueron ayer representantes históricos en una función con motivo del Día nacional del luchador y la lucha libre.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a27n1dep?partner=rss,22/09/2024
La Jornada: Deportes,"Jiménez, en plan goleador; brilla en triunfo del Fulham","Raúl Jiménez anotó de nuevo con el Fulham en la Liga Premier inglesa. El delantero mexicano, de 33 años, abrió el marcador en Craven Cottage ante el Newcastle United y encaminó la victoria por 3-1 en la quinta fecha.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n1dep?partner=rss,22/09/2024
La Jornada: Deportes,"Norris consigue la pole  en el GP de Singapur; Checo, fuera del top-10","El mexicano Sergio Pérez (Red Bull) entró en un socavón. Arrancó des-de el fondo, esperanzado que sus neumáticos le ayudarían a remontar, pero terminó lejos de los dos pilotos que disputan el título mundial de la Fórmula 1 en la calificación al Gran Premio de Singapur. Ubicado en el lugar 13, el tapatío finalizó otra carrera poco memorable respecto del rendimiento de Lando Norris (McLaren) y el tricampeón mundial Max Verstappen, primero y segundo en la parrilla de salida, respectivamente.",Deportes,https://www.jornada.com.mx/2024/09/22/deportes/a10n2dep?partner=rss,22/09/2024
La Jornada: Economía,Para tomar en cuenta,"En la semana que inicia se darán a conocer diversos reportes, como inflación, ventas al menudeo, indicador de actividad económica, balanza comercial y anuncio de política monetaria, entre otros.",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n3eco?partner=rss,22/09/2024
La Jornada: Economía,Impulsa la CRE infraestructura para autos eléctricos,"Las disposiciones administrativas en materia de electromovilidad emitidas por la Comisión Reguladora de Energía (CRE) no sólo impulsarán el desarrollo de la infraestructura para el uso de automóviles eléctricos e híbridos, sino también el ordenamiento en el Sistema Eléctrico Nacional (SEN), de acuerdo con el propio regulador.",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n2eco?partner=rss,22/09/2024
La Jornada: Economía,"Joseph E. Stiglitz, Kevin P. Gallagher, Martín Guzmán y Marilou Uy Especial para La Jornada: El FMI debe poner fin a sus destructivos recargos",,Economía,https://www.jornada.com.mx/2024/09/22/economia/014a1eco?partner=rss,22/09/2024
La Jornada: Economía,EU prohibirá software y hardware chinos en vehículos,"Washington. El Departamento de Comercio de Estados Unidos propondría el lunes prohibir el software y hardware chinos en los vehículos conectados y autónomos en las carreteras del país debido a preocupaciones de seguridad nacional, dijeron fuentes a Reuters.",Economía,https://www.jornada.com.mx/2024/09/22/economia/014n1eco?partner=rss,22/09/2024
La Jornada: Economía,Cifras verdes,"* Como llave de los programas de planeación de ciudades inteligentes y verdes, la bicicleta ha recuperado relevancia en los proyectos urbanos.",Economía,https://www.jornada.com.mx/2024/09/22/economia/013n2eco?partner=rss,22/09/2024
La Jornada: Economía,Tribunal da 5 días a X para validar a su representante legal en Brasil,"Río de Janeiro., La red social X nombró un representante legal en Brasil, una de las exigencias para volver a funcionar en el país, pero seguirá suspendida hasta cumplir otros requisitos judiciales. El Tribunal Supremo de Brasil dio a la plataforma social X, propiedad de Elon Musk, cinco días para presentar documentos que validen a su nuevo representante legal en el país, mostró el sábado una decisión judicial.",Economía,https://www.jornada.com.mx/2024/09/22/economia/014n2eco?partner=rss,22/09/2024
La Jornada: Economía,"Seguridad energética, amenazada a nivel mundial por tensiones geopolíticas: WEF","La transición energética a nivel global observa avances, en particular en las economías desarrolladas, así como China y Brasil. No obstante, la equidad ha retrocedido y las tensiones geopolíticas causan incertidumbre en la seguridad energética, revela un informe del Foro Económico Mundial (WEF, por sus siglas en inglés).",Economía,https://www.jornada.com.mx/2024/09/22/economia/015n1eco?partner=rss,22/09/2024
La Jornada: Economía,El imperio de la bicicleta recupera terreno en Pekín,"Pekín. Un recién llegado a Pekín puede tener cierta paranoia, confundida con certeza, de que será atropellado. Más temprano que tarde un auto, bicicleta, motocicleta o triciclo podría darle un empujón y dejarle a un costado de la acera sobándose los raspones entre la risa y el asombro, buscando curitas en una tienda de conveniencia.",Economía,https://www.jornada.com.mx/2024/09/22/economia/013n1eco?partner=rss,22/09/2024
La Jornada: Cultura,"Manuel Ahumada, un dibujante “demasiado viejo para el punk, pero muy joven para morir”","Era “demasiado viejo para el punk, pero muy joven para morir”, dijo de Manuel Ahumada (1956-2014) Gonzalo Rocha, ambos moneros y colaboradores de La Jornada. “Un día se elevó de más y ahora nos mira desde el cosmos, acompañado por dioses aztecas, ángeles y astronautas del Apolo 11”, agregó en referencia al día que aquél falleció y a esos personajes que eran frecuentes en su imaginario y su obra.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a05n1cul?partner=rss,22/09/2024
La Jornada: Cultura,Elena Poniatowska: El Grito,"En la madrugada del 16 de septiembre del 1810, el “Grito de Independencia”, que según la historia dio el cura Miguel Hidalgo y Costilla en el pueblo de Dolores, Guanajuato, rasgó el cielo e hizo que estallara el movimiento de Independencia.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a04a1cul?partner=rss,22/09/2024
La Jornada: Cultura,Brasil! Brasil! revela una visión vibrante del Modernismo,"Berna. La exposición Brasil! Brasil!: The Birth of Modernism (¡Brasil! ¡Brasil!: El nacimiento del Modernismo0, inaugurada en el Zentrum Paul Klee, ofrece una visión vibrante de ese movimiento artístico en el país sudamericano a lo largo de la obra de 10 artistas, cinco de ellos autodidactas y poco conocidos internacionalmente. Varias de las 130 obras expuestas han salido de Brasil por primera vez. La muestra coincide temáticamente con la Bienal de Venecia, donde más de la mitad de los artistas aquí presentes también participan.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a02n1cul?partner=rss,22/09/2024
La Jornada: Cultura,Secretario de Arte y Cultura de Morena rinde su informe de actividades,"El Secretario de Arte y Cultura del Comité Ejecutivo Nacional (CEN) de Morena, Tomás Pliego Calvo, indicó que por medio de la participación de las 22 comisiones estatales de arte y cultura, artistas, creadores, promotores, gestores culturales, colectivos y cooperativas, organizados a partir del plan de acción de la secretaría, “realizaron tareas y actividades en defensa de la Cuarta Transformación (4T), promoviendo una cultura incluyente y equitativa que luchó y lucha contra el clasismo, el racismo, el machismo y el fascismo”.",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n2cul?partner=rss,22/09/2024
La Jornada: Cultura,Entusiastas asistentes y la OSM festejaron en las Islas de CU 114 años de la UNAM,"El rugido puma resonó a todo volumen este sábado en las Islas de Ciudad Universitaria (CU), donde la Universidad Nacional Autónoma de México (UNAM) celebró su 114 aniversario con un concierto memorable a cargo de la Orquesta Sinfónica de Minería (OSM).",Cultura,https://www.jornada.com.mx/2024/09/22/cultura/a03n1cul?partner=rss,22/09/2024
Expansión - Economía,Carlos Slim critica el sistema de pensiones en México y pide combatir la pobreza,El hombre más rico de México dice que los recursos que reciben actualmente los mayores de 65 años debería usarse para sacar a 6 millones de personas de la pobreza extrema.,Economía,https://expansion.mx/economia/2024/09/22/carlos-slim-critica-pensiones,22/09/2024
Expansión - Economía,"Anuncios de inversión en México suman 59,900 mdd en primeros nueve meses de 2024",La Secretaría de Economía identifica 197 anuncios públicos entre enero y septiembre. Estados Unidos encabeza los anuncios.,Economía,https://expansion.mx/economia/2024/09/22/anuncios-de-inversion-en-mexico-suman-59-900-mdd-en-primeros-nueve-meses-de-2024,22/09/2024
Expansión - Tecnología,CFE Telecom perfila a nuevo CEO para impulsar el proyecto de internet,"Según dos fuentes con conocimiento del tema, al interior de la compañía se ha puesto sobre la mesa el nombre de Emiliano Calderón Mercado para ser el nuevo CEO de la estatal de telecomunicaciones.",Tecnología,https://expansion.mx/tecnologia/2024/09/22/cfe-telecom-perfila-nuevo-ceo,22/09/2024
Expansión - Tecnología,Cómo Caliente pasó de anunciar apuestas a transmitir la Champions League,La compañía ha entrado a la ‘guerra del streaming deportivo’ para captar una parte de este nicho de mercado y con ello consolidar su principal negocio: las apuestas.,Tecnología,https://expansion.mx/tecnologia/2024/09/22/caliente-champions-league,22/09/2024
La Jornada: Deportes,Dos olímpicos conquistan  Zúrich,"Los campeones olímpicos Remco Evenepoel (imagen) y Grace Brown conquistaron ayer las pruebas de contrarreloj en el Mundial de Ciclismo, que se celebra en Suiza. Mientras Brown, una australiana de 32 años, se proclamó campeona del mundo por primera vez tras quedar segunda en los últimos dos años, Evenepoel revalidó su título en 46.1 kilómetros en Zúrich, con un tiempo de 53 minutos y 2 segundos. El belga de 24 años competirá en la carrera de ruta el domingo.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a12n3dep?partner=rss,23/09/2024
La Jornada: Deportes,Charlyn Corral logra doblete y mantiene el invicto de Pachuca; empata 3-3 con Chivas,"En un duelo vertiginoso, Charlyn Corral firmó un doblete para que Pachuca igualara 3-3 con Chivas y se mantuviera invicto en los primeros puestos, en la jornada once del torneo Clausura 2024 de la Liga Mx Femenil. Las Tuzas suman 29 unidades y estaban a la espera del duelo entre Tigres y Tijuana para confirmar el liderato, mientras las tapatías se ubicaron en el quinto puesto con 20 unidades en una de sus temporadas más irregulares.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a09n2dep?partner=rss,23/09/2024
La Jornada: Deportes,"Pumas sufre de más, pero rescata victoria 1-0 con Xolos","Pumas sufrió de más, pero rescató este domingo el importante triunfo 1-0 ante los Xolos de Tijuana, resultado que lo catapultó a zona de liguilla, en duelo correspondiente a la jornada nueve del torneo Apertura 2024 de la Liga Mx, efectuado en el estadio Olímpico Universitario.",Deportes,https://www.jornada.com.mx/2024/09/23/deportes/a09n1dep?partner=rss,23/09/2024
