Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
jugar,un,2,161,0.012422360248447204
hicieron,la,2,12,0.16666666666666666
Siempre,lo,2,15,0.13333333333333333
las,putas,2,311,0.006430868167202572
de,intentar,2,1757,0.0011383039271485487
reprobar,>,2,4,0.5
<,Ohhh,2,12342,0.00016204829039053638
por,ese,2,301,0.006644518272425249
estoy,pensando,2,129,0.015503875968992248
por,esa,2,301,0.006644518272425249
de,loki,2,1757,0.0011383039271485487
muestran,el,2,4,0.5
tripulación,>,2,2,1.0
cuanto,puedas,2,18,0.1111111111111111
hoy,bro,2,103,0.019417475728155338
de,jugarlo,2,1757,0.0011383039271485487
como,una,2,346,0.005780346820809248
O,mañana,2,92,0.021739130434782608
avisando,>,2,3,0.6666666666666666
usar,>,2,26,0.07692307692307693
ps,de,2,58,0.034482758620689655
si,aun,2,924,0.0021645021645021645
re,nervioso,2,9,0.2222222222222222
estrés,>,2,3,0.6666666666666666
usted,>,2,5,0.4
apures,>,2,3,0.6666666666666666
<,UFFFFFFFFFFFFF,2,12342,0.00016204829039053638
concepto,>,2,2,1.0
ve,potente,2,69,0.028985507246376812
potente,el,2,7,0.2857142857142857
al,parecer,2,285,0.007017543859649123
ustedes,>,2,5,0.4
pablo,>,2,3,0.6666666666666666
rato,bro,2,72,0.027777777777777776
nuevo,pero,2,42,0.047619047619047616
asi,alv,2,108,0.018518518518518517
el,pq,2,1410,0.0014184397163120568
los,especiales,2,394,0.005076142131979695
twitch,no,2,16,0.125
por,cuestiones,2,301,0.006644518272425249
cuestiones,de,2,2,1.0
en,pleno,2,928,0.0021551724137931034
Me,saco,2,208,0.009615384615384616
15,minutos,2,9,0.2222222222222222
nos,puso,2,85,0.023529411764705882
<,Pasamos,2,12342,0.00016204829039053638
imaginas,que,2,2,1.0
portal,del,2,7,0.2857142857142857
dar,el,2,27,0.07407407407407407
Y,puedes,2,876,0.00228310502283105
<,exacto,2,12342,0.00016204829039053638
exacto,>,2,2,1.0
materiales,y,2,5,0.4
Me,tuve,2,208,0.009615384615384616
para,tenerla,2,375,0.005333333333333333
tenerla,>,2,3,0.6666666666666666
<,algo,2,12342,0.00016204829039053638
desbloquear,la,2,6,0.3333333333333333
de,mucho,2,1757,0.0011383039271485487
mucho,texto,2,70,0.02857142857142857
misiones,de,2,10,0.2
me,spoilé,2,1301,0.0015372790161414297
spoilé,>,2,2,1.0
Y,ps,2,876,0.00228310502283105
ver,de,2,174,0.011494252873563218
caele,al,2,4,0.5
nuevos,jefes,2,6,0.3333333333333333
mira,te,2,31,0.06451612903225806
ahorita,como,2,69,0.028985507246376812
Awanta,>,2,4,0.5
visual,>,2,2,1.0
con,amigos,2,414,0.004830917874396135
Te,quedo,2,75,0.02666666666666667
<,ves,2,12342,0.00016204829039053638
dieron,acceso,2,35,0.05714285714285714
de,halo,2,1757,0.0011383039271485487
halo,infinite,2,24,0.08333333333333333
y,estuve,2,1130,0.0017699115044247787
acceso,a,2,3,0.6666666666666666
esto,es,2,48,0.041666666666666664
Me,costo,2,208,0.009615384615384616
costo,un,2,7,0.2857142857142857
huevo,y,2,5,0.4
mitad,del,2,8,0.25
del,otro,2,290,0.006896551724137931
pq,esos,2,193,0.010362694300518135
la,pase,2,1314,0.0015220700152207
hecho,mi,2,35,0.05714285714285714
Mi,equipo,2,38,0.05263157894736842
es,este,2,569,0.0035149384885764497
<,Noo,2,12342,0.00016204829039053638
No,soy,2,362,0.0055248618784530384
bueno,en,2,96,0.020833333333333332
he,comido,2,37,0.05405405405405406
apartir,de,2,3,0.6666666666666666
no,baja,2,983,0.002034587995930824
baja,>,2,7,0.2857142857142857
Yo,quiero,2,149,0.013422818791946308
quiero,ser,2,73,0.0273972602739726
esos,>,2,25,0.08
ya,cuando,2,649,0.0030816640986132513
a,presenciales,2,1574,0.0012706480304955528
farmeando,>,2,4,0.5
ni,una,2,79,0.02531645569620253
a,clases,2,1574,0.0012706480304955528
es,mañana,2,569,0.0035149384885764497
las,11,2,311,0.006430868167202572
Pero,tengo,2,282,0.0070921985815602835
que,aaaa,2,2087,0.0009583133684714902
Si,porfa,2,427,0.00468384074941452
lugar,>,2,10,0.2
Solo,quiero,2,52,0.038461538461538464
mi,lugar,2,556,0.0035971223021582736
o,cuando,2,197,0.01015228426395939
me,volvio,2,1301,0.0015372790161414297
mario,>,2,3,0.6666666666666666
Como,te,2,75,0.02666666666666667
Ese,es,2,13,0.15384615384615385
personajes,que,2,8,0.25
hay,>,2,103,0.019417475728155338
<,Esas,2,12342,0.00016204829039053638
acabaria,como,2,2,1.0
7,que,2,54,0.037037037037037035
el,arconte,2,1410,0.0014184397163120568
control,y,2,6,0.3333333333333333
esas,misiones,2,21,0.09523809523809523
misiones,>,2,10,0.2
su,parte,2,141,0.014184397163120567
a,zhongli,2,1574,0.0012706480304955528
esta,hermosa,2,217,0.009216589861751152
por,hacer,2,301,0.006644518272425249
una,niña,2,341,0.005865102639296188
por,su,2,301,0.006644518272425249
por,llegar,2,301,0.006644518272425249
menciona,que,2,4,0.5
otra,y,2,68,0.029411764705882353
Ahorita,>,2,87,0.022988505747126436
de,trigo,2,1757,0.0011383039271485487
trigo,>,2,2,1.0
esta,de,2,217,0.009216589861751152
de,abajo,2,1757,0.0011383039271485487
Segun,yo,2,5,0.4
lo,vimos,2,725,0.002758620689655172
O,esta,2,92,0.021739130434782608
esta,aparte,2,217,0.009216589861751152
última,>,2,5,0.4
de,esta,2,1757,0.0011383039271485487
el,radio,2,1410,0.0014184397163120568
halo,no,2,24,0.08333333333333333
Que,chingon,2,182,0.01098901098901099
de,primero,2,1757,0.0011383039271485487
mamá,fue,2,92,0.021739130434782608
pronto,>,2,4,0.5
algo,bro,2,108,0.018518518518518517
apetece,jugar,2,2,1.0
tengo,instalado,2,171,0.011695906432748537
instalarlo,>,2,4,0.5
mejor,mi,2,115,0.017391304347826087
acaba,el,2,11,0.18181818181818182
<,Dejalo,2,12342,0.00016204829039053638
paso,de,2,59,0.03389830508474576
se,quedo,2,738,0.0027100271002710027
de,play,2,1757,0.0011383039271485487
Solo,si,2,52,0.038461538461538464
la,mas,2,1314,0.0015220700152207
<,X2,2,12342,0.00016204829039053638
X2,>,2,2,1.0
Hasta,que,2,37,0.05405405405405406
Le,caes,2,49,0.04081632653061224
caes,>,2,3,0.6666666666666666
podemos,jugar,2,6,0.3333333333333333
dieron,calificación,2,35,0.05714285714285714
cual,era,2,35,0.05714285714285714
de,Evangelion,2,1757,0.0011383039271485487
Evangelion,>,2,2,1.0
ahi,la,2,65,0.03076923076923077
la,van,2,1314,0.0015220700152207
a,estrenar,2,1574,0.0012706480304955528
la,stremeo,2,1314,0.0015220700152207
único,que,2,5,0.4
me,tengo,2,1301,0.0015372790161414297
van,hacer,2,46,0.043478260869565216
También,hoy,2,40,0.05
pasa,de,2,37,0.05405405405405406
aseo,>,2,4,0.5
mi,canal,2,556,0.0035971223021582736
preguntó,de,2,6,0.3333333333333333
pos,no,2,56,0.03571428571428571
Y,nadamas,2,876,0.00228310502283105
habia,hecho,2,27,0.07407407407407407
en,cierto,2,928,0.0021551724137931034
me,daban,2,1301,0.0015372790161414297
daban,ganas,2,2,1.0
de,decirle,2,1757,0.0011383039271485487
Me,quede,2,208,0.009615384615384616
página,de,2,5,0.4
dijo,a,2,55,0.03636363636363636
probar,con,2,14,0.14285714285714285
rato,o,2,72,0.027777777777777776
o,luego,2,197,0.01015228426395939
acabe,la,2,22,0.09090909090909091
historia,del,2,40,0.05
del,gow,2,290,0.006896551724137931
Pero,esta,2,282,0.0070921985815602835
spoilers,>,2,3,0.6666666666666666
dire,que,2,3,0.6666666666666666
un,perro,2,692,0.002890173410404624
amazon,>,2,3,0.6666666666666666
igual,por,2,59,0.03389830508474576
me,disculpas,2,1301,0.0015372790161414297
disculpas,me,2,3,0.6666666666666666
wa,dormir,2,17,0.11764705882352941
por,ver,2,301,0.006644518272425249
de,hacerlo,2,1757,0.0011383039271485487
al,inicio,2,285,0.007017543859649123
Como,lo,2,75,0.02666666666666667
Disfrute,su,2,4,0.5
amigo,tiene,2,25,0.08
tiene,problemas,2,57,0.03508771929824561
técnico,>,2,2,1.0
de,ganas,2,1757,0.0011383039271485487
una,misión,2,341,0.005865102639296188
la,valquiria,2,1314,0.0015220700152207
no,podía,2,983,0.002034587995930824
prender,en,2,67,0.029850746268656716
valquiria,>,2,3,0.6666666666666666
me,chingo,2,1301,0.0015372790161414297
campaña,>,2,4,0.5
pura,verga,2,11,0.18181818181818182
Apenas,>,2,19,0.10526315789473684
prendo,a,2,64,0.03125
adivina,qué,2,4,0.5
qué,>,2,14,0.14285714285714285
mando,foto,2,18,0.1111111111111111
Pero,siempre,2,282,0.0070921985815602835
les,había,2,37,0.05405405405405406
dicho,que,2,11,0.18181818181818182
compañía,>,2,3,0.6666666666666666
Al,parecer,2,42,0.047619047619047616
de,internet,2,1757,0.0011383039271485487
mañana,vamos,2,138,0.014492753623188406
Que,tiene,2,182,0.01098901098901099
el,regreso,2,1410,0.0014184397163120568
opinas,>,2,3,0.6666666666666666
datos,ilimitados,2,16,0.125
puedo,jugar,2,40,0.05
mis,diarias,2,55,0.03636363636363636
el,farmeo,2,1410,0.0014184397163120568
farmeo,>,2,4,0.5
Pero,un,2,282,0.0070921985815602835
Como,dije,2,75,0.02666666666666667
este,bien,2,88,0.022727272727272728
5,dias,2,39,0.05128205128205128
Wee,>,2,3,0.6666666666666666
paso,algo,2,59,0.03389830508474576
algo,muy,2,108,0.018518518518518517
muy,epico,2,86,0.023255813953488372
avance,de,2,8,0.25
2.1,de,2,3,0.6666666666666666
bato,que,2,7,0.2857142857142857
a,pelear,2,1574,0.0012706480304955528
la,guerra,2,1314,0.0015220700152207
guerra,civil,2,2,1.0
la,2.1,2,1314,0.0015220700152207
se,enfrenta,2,738,0.0027100271002710027
la,arconte,2,1314,0.0015220700152207
estatua,que,2,2,1.0
las,visiones,2,311,0.006430868167202572
que,ha,2,2087,0.0009583133684714902
historia,y,2,40,0.05
esta,escena,2,217,0.009216589861751152
miedo,we,2,48,0.041666666666666664
primero,de,2,15,0.13333333333333333
historia,si,2,40,0.05
hago,otra,2,45,0.044444444444444446
con,esa,2,414,0.004830917874396135
esa,la,2,68,0.029411764705882353
fragmento,que,2,3,0.6666666666666666
grabo,el,2,9,0.2222222222222222
cuidado,bro,2,8,0.25
el,audio,2,1410,0.0014184397163120568
Mira,lo,2,62,0.03225806451612903
que,creo,2,2087,0.0009583133684714902
ser,lo,2,70,0.02857142857142857
ya,paso,2,649,0.0030816640986132513
seria,muy,2,10,0.2
mundo,de,2,27,0.07407407407407407
los,muertos,2,394,0.005076142131979695
Mejor,luego,2,33,0.06060606060606061
vava,>,2,2,1.0
ya,un,2,649,0.0030816640986132513
las,gracias,2,311,0.006430868167202572
terror,>,2,4,0.5
nmms,no,2,37,0.05405405405405406
No,la,2,362,0.0055248618784530384
si,pude,2,924,0.0021645021645021645
a,sus,2,1574,0.0012706480304955528
ya,después,2,649,0.0030816640986132513
después,el,2,17,0.11764705882352941
pero,como,2,239,0.008368200836820083
y,total,2,1130,0.0017699115044247787
sale,el,2,37,0.05405405405405406
se,van,2,738,0.0027100271002710027
<,Ayudame,2,12342,0.00016204829039053638
<,Simin,2,12342,0.00016204829039053638
lo,vi,2,725,0.002758620689655172
Esta,hermoso,2,36,0.05555555555555555
me,esperaba,2,1301,0.0015372790161414297
duende,verde,2,3,0.6666666666666666
que,volvi,2,2087,0.0009583133684714902
traje,>,2,9,0.2222222222222222
quiero,>,2,73,0.0273972602739726
colores,invertidos,2,4,0.5
traje,y,2,9,0.2222222222222222
lo,mando,2,725,0.002758620689655172
riesgo,de,2,2,1.0
nmms,si,2,37,0.05405405405405406
no,un,2,983,0.002034587995930824
Estoy,viendo,2,36,0.05555555555555555
si,tienen,2,924,0.0021645021645021645
Telmex,>,2,2,1.0
anda,bien,2,20,0.1
todo,xd,2,91,0.02197802197802198
al,traje,2,285,0.007017543859649123
buena,idea,2,13,0.15384615384615385
25,>,2,5,0.4
ahorita,woa,2,69,0.028985507246376812
toy,en,2,5,0.4
me,despedi,2,1301,0.0015372790161414297
ya,iba,2,649,0.0030816640986132513
a,entrar,2,1574,0.0012706480304955528
entrar,a,2,14,0.14285714285714285
<,Ufas,2,12342,0.00016204829039053638
vienen,streams,2,4,0.5
row,>,2,4,0.5
prendí,bro,2,6,0.3333333333333333
toco,a,2,19,0.10526315789473684
Ufff,como,2,49,0.04081632653061224
buen,juego,2,41,0.04878048780487805
me,recomiendes,2,1301,0.0015372790161414297
jugando,el,2,20,0.1
no,pueden,2,983,0.002034587995930824
de,entrar,2,1757,0.0011383039271485487
hasta,enero,2,110,0.01818181818181818
awanta,>,2,5,0.4
Pq,aun,2,175,0.011428571428571429
es,jugable,2,569,0.0035149384885764497
Simon,y,2,155,0.012903225806451613
varios,>,2,8,0.25
Y,todo,2,876,0.00228310502283105
mira,que,2,31,0.06451612903225806
tengo,asegurada,2,171,0.011695906432748537
promocional,>,2,2,1.0
que,vaya,2,2087,0.0009583133684714902
empiezan,a,2,4,0.5
del,evento,2,290,0.006896551724137931
Uffas,ya,2,17,0.11764705882352941
Solo,falta,2,52,0.038461538461538464
da,el,2,32,0.0625
veces,seguidas,2,8,0.25
<,Fsota,2,12342,0.00016204829039053638
Fsota,>,2,2,1.0
Bueno,al,2,90,0.022222222222222223
se,mueran,2,738,0.0027100271002710027
Hoy,sale,2,66,0.030303030303030304
mañana,xd,2,138,0.014492753623188406
hypeado,>,2,3,0.6666666666666666
La,que,2,74,0.02702702702702703
mantenimiento,>,2,5,0.4
<,Exacto,2,12342,0.00016204829039053638
Exacto,>,2,2,1.0
Nada,mas,2,10,0.2
Y,estaba,2,876,0.00228310502283105
mis,datos,2,55,0.03636363636363636
madre,lo,2,59,0.03389830508474576
bonito,>,2,5,0.4
personaje,que,2,19,0.10526315789473684
de,agosto,2,1757,0.0011383039271485487
verdadero,reto,2,7,0.2857142857142857
no,aguanto,2,983,0.002034587995930824
mi,premio,2,556,0.0035971223021582736
premio,de,2,4,0.5
de,consolación,2,1757,0.0011383039271485487
consolación,>,2,2,1.0
puedo,usar,2,40,0.05
por,baal,2,301,0.006644518272425249
baal,>,2,6,0.3333333333333333
Achinga,>,2,3,0.6666666666666666
Pq,yo,2,175,0.011428571428571429
el,ricardo,2,1410,0.0014184397163120568
ricardo,se,2,28,0.07142857142857142
funo,>,2,3,0.6666666666666666
ahorita,xd,2,69,0.028985507246376812
llamaron,a,2,4,0.5
ocupo,para,2,19,0.10526315789473684
<,Termine,2,12342,0.00016204829039053638
Termine,el,2,2,1.0
Pq,por,2,175,0.011428571428571429
me,salió,2,1301,0.0015372790161414297
salió,un,2,4,0.5
Ya,bro,2,515,0.003883495145631068
wachar,>,2,2,1.0
del,video,2,290,0.006896551724137931
te,conte,2,379,0.005277044854881266
alexia,>,2,8,0.25
era,su,2,47,0.0425531914893617
sabia,de,2,18,0.1111111111111111
de,alexia,2,1757,0.0011383039271485487
esos,weyes,2,25,0.08
directo,del,2,39,0.05128205128205128
wey,que,2,37,0.05405405405405406
ese,problema,2,131,0.015267175572519083
permiso,y,2,3,0.6666666666666666
sin,avisar,2,47,0.0425531914893617
tengo,entendido,2,171,0.011695906432748537
mando,mensaje,2,18,0.1111111111111111
ricardo,de,2,28,0.07142857142857142
un,pinche,2,692,0.002890173410404624
aparecia,en,2,3,0.6666666666666666
chingados,no,2,3,0.6666666666666666
no,sabes,2,983,0.002034587995930824
entonces,ya,2,28,0.07142857142857142
mas,y,2,197,0.01015228426395939
pos,al,2,56,0.03571428571428571
falta,>,2,29,0.06896551724137931
me,baño,2,1301,0.0015372790161414297
sabe,pq,2,23,0.08695652173913043
apareció,>,2,5,0.4
impactado,>,2,2,1.0
Ya,acabe,2,515,0.003883495145631068
prendo,jugando,2,64,0.03125
termino,de,2,17,0.11764705882352941
me,surgió,2,1301,0.0015372790161414297
surgió,una,2,2,1.0
al,hombre,2,285,0.007017543859649123
que,regrese,2,2087,0.0009583133684714902
me,muero,2,1301,0.0015372790161414297
<,Weeeee,2,12342,0.00016204829039053638
Weeeee,>,2,2,1.0
ajolote,>,2,2,1.0
supongo,>,2,7,0.2857142857142857
mis,alitas,2,55,0.03636363636363636
alitas,y,2,4,0.5
lo,pruebo,2,725,0.002758620689655172
pruebo,>,2,6,0.3333333333333333
tu,logo,2,131,0.015267175572519083
igual,ando,2,59,0.03389830508474576
manera,de,2,4,0.5
YouTube,>,2,3,0.6666666666666666
mas,daño,2,197,0.01015228426395939
donde,se,2,49,0.04081632653061224
idea,para,2,19,0.10526315789473684
un,videojuego,2,692,0.002890173410404624
videojuego,>,2,2,1.0
si,igual,2,924,0.0021645021645021645
llamo,la,2,5,0.4
de,trabajo,2,1757,0.0011383039271485487
trabajo,>,2,9,0.2222222222222222
te,toco,2,379,0.005277044854881266
empezo,la,2,2,1.0
el,login,2,1410,0.0014184397163120568
mañana,lo,2,138,0.014492753623188406
horario,>,2,3,0.6666666666666666
Asi,en,2,21,0.09523809523809523
de,windows,2,1757,0.0011383039271485487
windows,10,2,3,0.6666666666666666
si,usas,2,924,0.0021645021645021645
cuenta,y,2,43,0.046511627906976744
<,antes,2,12342,0.00016204829039053638
me,aparecia,2,1301,0.0015372790161414297
comprar,>,2,20,0.1
capa,>,2,6,0.3333333333333333
ya,habia,2,649,0.0030816640986132513
la,A2F,2,1314,0.0015220700152207
A2F,>,2,2,1.0
Microsoft,>,2,2,1.0
Que,raro,2,182,0.01098901098901099
publicación,>,2,5,0.4
Ya,después,2,515,0.003883495145631068
<,Juego,2,12342,0.00016204829039053638
de,spiderman,2,1757,0.0011383039271485487
deja,prendo,2,42,0.047619047619047616
a,descargar,2,1574,0.0012706480304955528
de,gaster,2,1757,0.0011383039271485487
Salaverga,>,2,4,0.5
Simon,XD,2,155,0.012903225806451613
voy,en,2,245,0.00816326530612245
hermoso,el,2,14,0.14285714285714285
pq,acaba,2,193,0.010362694300518135
chiste,ufff,2,16,0.125
<,aqui,2,12342,0.00016204829039053638
estoy,muriendo,2,129,0.015503875968992248
que,hiciste,2,2087,0.0009583133684714902
de,telegram,2,1757,0.0011383039271485487
el,3,2,1410,0.0014184397163120568
inter,anda,2,6,0.3333333333333333
es,nueva,2,569,0.0035149384885764497
sigues,con,2,4,0.5
proyecto,que,2,23,0.08695652173913043
te,encuentras,2,379,0.005277044854881266
cuñado,de,2,3,0.6666666666666666
me,quedaba,2,1301,0.0015372790161414297
Cabe,aclarar,2,3,0.6666666666666666
el,cuñado,2,1410,0.0014184397163120568
no,de,2,983,0.002034587995930824
nah,>,2,4,0.5
este,wey,2,88,0.022727272727272728
en,primer,2,928,0.0021551724137931034
pq,mi,2,193,0.010362694300518135
proceso,de,2,5,0.4
x,>,2,4,0.5
ya,ahorita,2,649,0.0030816640986132513
tambien,ya,2,40,0.05
Tienes,razón,2,11,0.18181818181818182
snowgrave,>,2,2,1.0
su,amigo,2,141,0.014184397163120567
ruta,genocida,2,6,0.3333333333333333
de,undertale,2,1757,0.0011383039271485487
undertale,>,2,2,1.0
osea,si,2,7,0.2857142857142857
un,lugar,2,692,0.002890173410404624
de,frisk,2,1757,0.0011383039271485487
se,quita,2,738,0.0027100271002710027
el,alma,2,1410,0.0014184397163120568
alma,de,2,5,0.4
el,telefono,2,1410,0.0014184397163120568
suena,la,2,11,0.18181818181818182
entrada,17,2,6,0.3333333333333333
17,>,2,6,0.3333333333333333
capitulo,1,2,9,0.2222222222222222
pq,esta,2,193,0.010362694300518135
olvidado,lo,2,4,0.5
jevil,>,2,2,1.0
Tambien,otra,2,22,0.09090909090909091
proceed,>,2,2,1.0
verdadero,final,2,7,0.2857142857142857
En,especial,2,88,0.022727272727272728
ahora,voy,2,81,0.024691358024691357
bueno,ya,2,96,0.020833333333333332
bro,ya,2,246,0.008130081300813009
me,responde,2,1301,0.0015372790161414297
no,responde,2,983,0.002034587995930824
Ya,llegue,2,515,0.003883495145631068
mis,reflejos,2,55,0.03636363636363636
ya,pude,2,649,0.0030816640986132513
nmms,que,2,37,0.05405405405405406
wee,>,2,2,1.0
deja,le,2,42,0.047619047619047616
Mi,hermano,2,38,0.05263157894736842
Si,tiene,2,427,0.00468384074941452
de,sentido,2,1757,0.0011383039271485487
vi,una,2,34,0.058823529411764705
una,teoría,2,341,0.005865102639296188
la,cantidad,2,1314,0.0015220700152207
estan,en,2,29,0.06896551724137931
seamos,gaster,2,2,1.0
el,espacio,2,1410,0.0014184397163120568
lo,ponen,2,725,0.002758620689655172
que,somos,2,2087,0.0009583133684714902
somos,gaster,2,7,0.2857142857142857
que,2,2,2087,0.0009583133684714902
<,Tenemos,2,12342,0.00016204829039053638
esperamos,>,2,2,1.0
a,esto,2,1574,0.0012706480304955528
<,wey,2,12342,0.00016204829039053638
fue,mi,2,78,0.02564102564102564
100%,>,2,3,0.6666666666666666
una,y,2,341,0.005865102639296188
le,pego,2,325,0.006153846153846154
rompio,el,2,2,1.0
cristal,de,2,3,0.6666666666666666
pos,me,2,56,0.03571428571428571
queria,que,2,21,0.09523809523809523
puto,estres,2,23,0.08695652173913043
También,el,2,40,0.05
el,don,2,1410,0.0014184397163120568
Si,fue,2,427,0.00468384074941452
un,phasmo,2,692,0.002890173410404624
que,habia,2,2087,0.0009583133684714902
Tal,cual,2,8,0.25
cama,>,2,2,1.0
No,we,2,362,0.0055248618784530384
la,fantasma,2,1314,0.0015220700152207
Con,la,2,35,0.05714285714285714
quiero,un,2,73,0.0273972602739726
Pq,ahorita,2,175,0.011428571428571429
esperando,la,2,9,0.2222222222222222
ok,va,2,156,0.01282051282051282
<,uffas,2,12342,0.00016204829039053638
me,vacunan,2,1301,0.0015372790161414297
vacunan,>,2,4,0.5
dosis,>,2,4,0.5
se,tardaron,2,738,0.0027100271002710027
a,50,2,1574,0.0012706480304955528
muy,cerca,2,86,0.023255813953488372
el,mio,2,1410,0.0014184397163120568
decir,>,2,26,0.07692307692307693
tons,lo,2,29,0.06896551724137931
dia,en,2,44,0.045454545454545456
Ya,van,2,515,0.003883495145631068
<,Esos,2,12342,0.00016204829039053638
tienen,la,2,22,0.09090909090909091
VacunaDITTO,>,2,2,1.0
Cual,se,2,14,0.14285714285714285
mas,chida,2,197,0.01015228426395939
forma,en,2,8,0.25
bien,cansado,2,234,0.008547008547008548
me,tumbó,2,1301,0.0015372790161414297
Esto,si,2,11,0.18181818181818182
y,tuve,2,1130,0.0017699115044247787
mejores,sueños,2,7,0.2857142857142857
sueños,de,2,2,1.0
<,Perp,2,12342,0.00016204829039053638
chile,que,2,11,0.18181818181818182
sueño,y,2,15,0.13333333333333333
prendo,de,2,64,0.03125
ejercicio,>,2,3,0.6666666666666666
tumbo,la,2,5,0.4
me,tome,2,1301,0.0015372790161414297
verga,we,2,43,0.046511627906976744
mandolina,>,2,3,0.6666666666666666
gusto,el,2,30,0.06666666666666667
el,sonido,2,1410,0.0014184397163120568
ahi,dice,2,65,0.03076923076923077
canción,>,2,9,0.2222222222222222
las,misiones,2,311,0.006430868167202572
si,suena,2,924,0.0021645021645021645
el,multi,2,1410,0.0014184397163120568
soy,famoso,2,36,0.05555555555555555
famoso,>,2,2,1.0
pero,por,2,239,0.008368200836820083
<,AAAAAA,2,12342,0.00016204829039053638
el,tutorial,2,1410,0.0014184397163120568
que,más,2,2087,0.0009583133684714902
uno,ya,2,42,0.047619047619047616
bolero,de,2,2,1.0
fuego,>,2,5,0.4
de,memory,2,1757,0.0011383039271485487
amigo,que,2,25,0.08
yo,con,2,163,0.012269938650306749
ps,que,2,58,0.034482758620689655
de,practicar,2,1757,0.0011383039271485487
de,dragón,2,1757,0.0011383039271485487
dragón,ball,2,4,0.5
una,película,2,341,0.005865102639296188
pq,siento,2,193,0.010362694300518135
va,con,2,210,0.009523809523809525
Ptm,ya,2,22,0.09090909090909091
decia,yo,2,7,0.2857142857142857
lo,vuelvo,2,725,0.002758620689655172
una,lista,2,341,0.005865102639296188
mi,perrito,2,556,0.0035971223021582736
el,mouse,2,1410,0.0014184397163120568
<,Broooo,2,12342,0.00016204829039053638
Broooo,>,2,2,1.0
quedo,en,2,50,0.04
Oye,que,2,65,0.03076923076923077
compre,el,2,12,0.16666666666666666
programa,para,2,11,0.18181818181818182
de,unity,2,1757,0.0011383039271485487
me,salia,2,1301,0.0015372790161414297
esa,vida,2,68,0.029411764705882353
pirateria,>,2,2,1.0
pregunte,por,2,2,1.0
Entonces,si,2,27,0.07407407407407407
gusta,un,2,23,0.08695652173913043
da,la,2,32,0.0625
weeeeeee,>,2,2,1.0
llevo,a,2,26,0.07692307692307693
salir,>,2,13,0.15384615384615385
muy,grande,2,86,0.023255813953488372
para,mí,2,375,0.005333333333333333
mí,>,2,6,0.3333333333333333
habia,llegado,2,27,0.07407407407407407
tan,lejos,2,37,0.05405405405405406
lejos,con,2,3,0.6666666666666666
un,mensaje,2,692,0.002890173410404624
ese,mensaje,2,131,0.015267175572519083
batman,>,2,4,0.5
veer,>,2,2,1.0
pedo,con,2,58,0.034482758620689655
2,pero,2,138,0.014492753623188406
tengo,todos,2,171,0.011695906432748537
me,ponen,2,1301,0.0015372790161414297
pos,yo,2,56,0.03571428571428571
al,raton,2,285,0.007017543859649123
raton,>,2,2,1.0
ni,un,2,79,0.02531645569620253
la,inyección,2,1314,0.0015220700152207
Si,hay,2,427,0.00468384074941452
de,gente,2,1757,0.0011383039271485487
gente,>,2,3,0.6666666666666666
primeros,en,2,3,0.6666666666666666
teoría,no,2,15,0.13333333333333333
me,pego,2,1301,0.0015372790161414297
siento,mas,2,51,0.0392156862745098
mas,tranquilo,2,197,0.01015228426395939
por,curiosidad,2,301,0.006644518272425249
checar,el,2,5,0.4
lo,hubiera,2,725,0.002758620689655172
responder,>,2,3,0.6666666666666666
me,antojo,2,1301,0.0015372790161414297
arkham,asylum,2,2,1.0
lo,sentí,2,725,0.002758620689655172
digo,lo,2,66,0.030303030303030304
lo,senti,2,725,0.002758620689655172
influenza,y,2,4,0.5
ya,anda,2,649,0.0030816640986132513
hora,me,2,57,0.03508771929824561
peor,que,2,8,0.25
la,primer,2,1314,0.0015220700152207
hoy,tuve,2,103,0.019417475728155338
tuve,una,2,16,0.125
también,le,2,63,0.031746031746031744
le,cortaron,2,325,0.006153846153846154
cortaron,mal,2,2,1.0
perro,y,2,20,0.1
pos,ya,2,56,0.03571428571428571
que,dura,2,2087,0.0009583133684714902
dura,la,2,8,0.25
a,romper,2,1574,0.0012706480304955528
ser,mas,2,70,0.02857142857142857
a,invertir,2,1574,0.0012706480304955528
men,mi,2,110,0.01818181818181818
compro,el,2,18,0.1111111111111111
rato,puedes,2,72,0.027777777777777776
o,7,2,197,0.01015228426395939
lo,saludas,2,725,0.002758620689655172
mi,parte,2,556,0.0035971223021582736
monas,chinas,2,2,1.0
cayo,un,2,5,0.4
mis,tíos,2,55,0.03636363636363636
ram,es,2,5,0.4
es,compatible,2,569,0.0035149384885764497
asi,no,2,108,0.018518518518518517
mucho,espacio,2,70,0.02857142857142857
no,les,2,983,0.002034587995930824
les,digo,2,37,0.05405405405405406
ver,deja,2,174,0.011494252873563218
<,Sea,2,12342,0.00016204829039053638
Vavava,y,2,75,0.02666666666666667
mas,difícil,2,197,0.01015228426395939
Mañana,a,2,37,0.05405405405405406
Ahuevo,si,2,17,0.11764705882352941
Pero,solo,2,282,0.0070921985815602835
y,ni,2,1130,0.0017699115044247787
lado,bueno,2,10,0.2
Y,vas,2,876,0.00228310502283105
este,en,2,88,0.022727272727272728
Weno,weno,2,3,0.6666666666666666
arriba,>,2,5,0.4
no,y,2,983,0.002034587995930824
usted,mi,2,5,0.4
We,we,2,35,0.05714285714285714
